freq,c_dest,purpose,duration,unit,geo	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 	2024 
A,AFR,PROF,N1-3,NR,EU27_2020	249772 e	276152 e	182807 	291926 	182336 	244811 	249633 	243314 	110680 u	: u	107035 u	129353 e	1005733 
A,AFR,PROF,N1-3,NR,FI	: 	: 	: 	: 	: 	: 	: u	: 	: u	: 	: 	: 	: 
A,AFR,PROF,N1-3,NR,FR	85189 u	119382 u	135374 u	98207 u	73915 u	138062 u	143950 u	118076 u	: u	: u	: u	: u	891898 
A,AFR,PROF,N1-3,NR,HR	: 	: u	: u	: 	: u	: 	: 	: u	: 	: 	: 	: 	: 
A,AFR,PROF,N1-3,NR,HU	: u	: u	: 	: u	: u	: u	: 	: u	: 	: 	: u	: u	: 
A,AFR,PROF,N1-3,NR,IE	: 	: u	: 	: u	: 	: u	: 	: 	: 	: 	: 	: u	: u
A,AFR,PROF,N1-3,NR,IT	: 	: u	: 	: 	: 	: u	: 	: u	: 	: 	: u	: u	: 
A,AFR,PROF,N1-3,NR,LT	: u	: u	: 	: 	: 	: 	: u	: u	: u	: u	: u	: u	: u
A,AFR,PROF,N1-3,NR,LU	: u	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u
A,AFR,PROF,N1-3,NR,MT	1626 u	1603 u	: u	: u	: 	: u	: u	: u	: u	: u	: 	: u	: u
A,AFR,PROF,N1-3,NR,NL	: 	: u	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u	: u
A,AFR,PROF,N1-3,NR,NO	: 	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: u
A,AFR,PROF,N1-3,NR,PL	: u	: 	: u	: u	: 	: u	: u	: 	: 	: u	: 	: u	: 
A,AFR,PROF,N1-3,NR,PT	: u	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u
A,AFR,PROF,N1-3,NR,SE	: 	: 	: 	: 	: 	: u	: u	: 	: 	: 	: 	: 	: 
A,AFR,PROF,N1-3,NR,SI	: u	: 	: 	: u	: 	: 	: 	: 	: 	: 	: u	: 	: 
A,AFR,PROF,N1-3,NR,UK	23932 u	27743 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,AFR,PROF,N_GE1,NR,AL	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 
A,AFR,PROF,N_GE1,NR,AT	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,AFR,PROF,N_GE1,NR,BE	92980 u	51878 u	27116 u	43473 u	34725 u	35396 bu	42001 u	46764 u	: u	: u	42609 u	31827 u	43492 u
A,AFR,PROF,N_GE1,NR,BG	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 	: u	: 	: u
A,AFR,PROF,N_GE1,NR,CH	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: 	: 
A,AFR,PROF,N_GE1,NR,CY	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u	: u
A,AFR,PROF,N_GE1,NR,CZ	: 	: 	: u	: 	: u	: u	: u	: 	: 	: 	: u	: 	: u
A,AFR,PROF,N_GE1,NR,DE	: u	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u
A,AFR,PROF,N_GE1,NR,DK	: u	: u	: u	: u	: u	: u	: u	: u	: 	: 	: u	: u	: u
A,AFR,PROF,N_GE1,NR,EA20	872452 	1150884 	764708 	816503 	611491 	1116628 	927636 	795104 	299247 	197577 	448653 	641817 	1445509 
A,AFR,PROF,N_GE1,NR,EE	: 	: u	: u	: 	: u	: u	: u	: u	: 	: u	: 	: u	: u
A,AFR,PROF,N_GE1,NR,EL	: 	: u	: u	: 	: u	: 	: 	: u	: 	: 	: 	: u	: u
A,AFR,PROF,N_GE1,NR,ES	78606 	130703 	94231 	88756 bu	133858 u	52198 u	86396 u	81876 u	: u	: u	58403 u	76861 u	47847 u
A,AFR,PROF,N_GE1,NR,EU27_2020	921114 e	1211098 e	797551 	874577 	638889 	1235300 	1005277 	917054 	300198 	202886 	487118 	663651 e	1520641 
A,AFR,PROF,N_GE1,NR,FI	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,AFR,PROF,N_GE1,NR,FR	246965 	264413 	250123 	182665 u	184348 u	296444 	274752 	259046 	: u	: u	169961 u	192211 u	1113928 
A,AFR,PROF,N_GE1,NR,HR	: u	: u	: u	: u	: u	: u	: u	: u	: 	: 	: u	: 	: u
A,AFR,PROF,N_GE1,NR,HU	3709 u	: u	: u	5579 u	: u	: u	: u	: u	: u	2291 u	: u	: u	: u
A,AFR,PROF,N_GE1,NR,IE	: u	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u
A,AFR,PROF,N_GE1,NR,IT	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,AFR,PROF,N_GE1,NR,LT	: u	2839 u	: u	: u	: u	: u	: u	7681 u	: u	5561 	: u	11319 u	5921 u
A,AFR,PROF,N_GE1,NR,LU	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,AFR,PROF,N_GE1,NR,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: u
A,AFR,PROF,N_GE1,NR,ME	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 
A,AFR,PROF,N_GE1,NR,MK	: 	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 
A,AFR,PROF,N_GE1,NR,MT	5286 	6709 	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,AFR,PROF,N_GE1,NR,NL	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	28237 u	45401 u	26339 u
A,AFR,PROF,N_GE1,NR,NO	: 	: u	: u	: u	: u	: u	: u	: 	: 	: 	: u	: 	: u
A,AFR,PROF,N_GE1,NR,PL	: u	: u	: u	: u	: u	: u	: u	: u	: u	3019 u	: u	4562 u	6450 
A,AFR,PROF,N_GE1,NR,PT	44100 u	22999 u	22488 u	32792 u	21813 u	: u	33757 u	50714 	: u	: u	18124 u	27941 u	41402 
A,AFR,PROF,N_GE1,NR,SE	: 	: 	: 	: u	: u	: u	: u	: u	: 	: 	: 	: 	: u
A,AFR,PROF,N_GE1,NR,SI	: u	: 	: u	: u	: u	: u	: u	: 	: 	: u	: u	: u	: u
A,AFR,PROF,N_GE1,NR,SK	: 	: u	: 	: 	: 	: 	: u	: 	: 	: 	: u	: 	: 
A,AFR,PROF,N_GE1,NR,UK	225638 	201594 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,AFR,PROF,N_GE4,NR,AL	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 
A,AFR,PROF,N_GE4,NR,AT	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,AFR,PROF,N_GE4,NR,BE	87089 u	44026 u	22501 u	36270 u	33304 u	30309 bu	: u	: u	: u	: u	39679 u	: u	: u
A,AFR,PROF,N_GE4,NR,BG	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: u
A,AFR,PROF,N_GE4,NR,CH	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u	: u	: 	: 
A,AFR,PROF,N_GE4,NR,CY	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: 	: u	: u
A,AFR,PROF,N_GE4,NR,CZ	: 	: 	: u	: 	: 	: u	: u	: 	: 	: 	: u	: 	: u
A,AFR,PROF,N_GE4,NR,DE	: u	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u
A,AFR,PROF,N_GE4,NR,DK	: u	: u	: u	: u	: u	: u	: u	: u	: 	: 	: u	: u	: u
A,AFR,PROF,N_GE4,NR,EA20	642401 	912855 	582733 	528712 	437241 	882084 	682155 	556875 	188567 	161313 	346385 	514555 	439777 
A,AFR,PROF,N_GE4,NR,EE	: 	: u	: u	: 	: u	: 	: u	: u	: 	: u	: 	: u	: u
A,AFR,PROF,N_GE4,NR,EL	: 	: u	: u	: 	: u	: 	: 	: u	: 	: 	: 	: u	: u
A,AFR,PROF,N_GE4,NR,ES	41092 u	111764 	72570 	71585 bu	82863 u	41145 u	58880 u	59639 u	: u	: u	: u	: u	: u
A,AFR,PROF,N_GE4,NR,EU27_2020	671342 e	934945 e	614744 	582652 	456553 	990489 	755644 	673740 	189518 	166497 	380083 	534297 e	514908 
A,AFR,PROF,N_GE4,NR,FI	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,AFR,PROF,N_GE4,NR,FR	161776 u	145031 u	114748 u	84457 u	110433 u	158381 u	130802 u	140970 u	: u	: u	: u	143666 u	222030 u
A,AFR,PROF,N_GE4,NR,HR	: u	: u	: u	: u	: u	: u	: u	: u	: 	: 	: u	: 	: u
A,AFR,PROF,N_GE4,NR,HU	: u	: u	: u	5340 u	: u	: u	: u	: u	: u	2291 u	: u	: u	: u
A,AFR,PROF,N_GE4,NR,IE	: u	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u
A,AFR,PROF,N_GE4,NR,IT	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,AFR,PROF,N_GE4,NR,LT	: u	2532 u	: u	: u	: u	: u	: u	7475 u	: u	5187 	: u	6747 u	5247 u
A,AFR,PROF,N_GE4,NR,LU	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,AFR,PROF,N_GE4,NR,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: u
A,AFR,PROF,N_GE4,NR,ME	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 
A,AFR,PROF,N_GE4,NR,MK	: 	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 
A,AFR,PROF,N_GE4,NR,MT	3660 	5106 	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u	: u
A,AFR,PROF,N_GE4,NR,NL	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	23990 u	44257 u	: u
A,AFR,PROF,N_GE4,NR,NO	: 	: u	: u	: u	: u	: 	: u	: 	: 	: 	: u	: 	: u
A,AFR,PROF,N_GE4,NR,PL	: u	: u	: u	: u	: u	: u	: u	: u	: u	2893 u	: u	3965 u	6450 
A,AFR,PROF,N_GE4,NR,PT	39280 u	: u	21751 u	29727 u	18524 u	: u	31491 u	39844 u	: u	: u	16738 u	22526 u	29324 u
A,AFR,PROF,N_GE4,NR,SE	: 	: 	: 	: u	: u	: u	: u	: u	: 	: 	: 	: 	: u
A,AFR,PROF,N_GE4,NR,SI	: 	: 	: u	: u	: u	: u	: u	: 	: 	: u	: 	: u	: u
A,AFR,PROF,N_GE4,NR,SK	: 	: u	: 	: 	: 	: 	: u	: 	: 	: 	: u	: 	: 
A,AFR,PROF,N_GE4,NR,UK	201706 	173852 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,AFR,TOTAL,N1-3,NR,AT	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u	: u
A,AFR,TOTAL,N1-3,NR,BE	: u	: u	: u	: u	: u	: u	42919 u	43468 u	: u	: u	: u	: u	: u
A,AFR,TOTAL,N1-3,NR,BG	: 	: 	: 	: 	: 	: 	: 	: u	: 	: 	: u	: u	: 
A,AFR,TOTAL,N1-3,NR,CH	: u	: u	: u	: 	: 	: u	: u	: u	: 	: 	: u	: 	: 
A,AFR,TOTAL,N1-3,NR,CY	: u	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u
A,AFR,TOTAL,N1-3,NR,CZ	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: u
A,AFR,TOTAL,N1-3,NR,DE	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u	: u
A,AFR,TOTAL,N1-3,NR,DK	: u	: u	: 	: u	: u	: u	: 	: u	: u	: 	: 	: 	: u
A,AFR,TOTAL,N1-3,NR,EA20	514086 	636147 	537580 	578004 	444922 	652708 	584134 	719506 	186275 	129971 u	492336 	733327 	1731203 
A,AFR,TOTAL,N1-3,NR,EE	: 	: 	: 	: u	: 	: u	: 	: u	: 	: 	: 	: u	: u
A,AFR,TOTAL,N1-3,NR,EL	: 	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 	: u	: u
A,AFR,TOTAL,N1-3,NR,ES	210241 	164985 	196988 	139506 b	199716 	198380 	207273 	227942 	23407 u	: u	126354 	190526 	317436 
A,AFR,TOTAL,N1-3,NR,EU27_2020	543566 e	680728 e	546831 	593442 	456767 	687004 	605650 	761139 	196382 	130097 u	498236 	737707 e	1816089 
A,AFR,TOTAL,N1-3,NR,FI	: 	: 	: 	: u	: u	: 	: u	: 	: u	: 	: 	: 	: 
A,AFR,TOTAL,N1-3,NR,FR	157610 u	154286 u	198875 	131114 u	106236 u	194773 u	250723 	240623 u	: u	: u	138484 u	286364 u	1171462 
A,AFR,TOTAL,N1-3,NR,HR	: u	: u	: u	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 
A,AFR,TOTAL,N1-3,NR,HU	: u	: u	: u	: u	: u	: u	: 	: u	: 	: 	: u	: u	: 
A,AFR,TOTAL,N1-3,NR,IE	: 	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u
A,AFR,TOTAL,N1-3,NR,IT	: u	: u	: u	: u	: u	: u	: u	: u	: 	: 	: u	: u	: u
A,AFR,TOTAL,N1-3,NR,LT	3036 u	: u	: u	: 	: 	: 	: u	: u	: u	: u	: u	7544 u	: u
A,AFR,TOTAL,N1-3,NR,LU	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,AFR,TOTAL,N1-3,NR,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: u	: 
A,AFR,TOTAL,N1-3,NR,MT	1955 u	1722 u	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: u
A,AFR,TOTAL,N1-3,NR,NL	: u	: u	: u	: u	: u	: u	: u	52279 u	: u	: u	: u	: u	: u
A,AFR,TOTAL,N1-3,NR,NO	: 	: u	: u	: u	: u	: u	: u	: 	: 	: u	: 	: 	: u
A,AFR,TOTAL,N1-3,NR,PL	: u	: 	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u	: u
A,AFR,TOTAL,N1-3,NR,PT	: u	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: u	22997 u
A,AFR,TOTAL,N1-3,NR,RO	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 
A,AFR,TOTAL,N1-3,NR,SE	: 	: 	: u	: u	: 	: u	: u	: u	: 	: 	: 	: 	: u
A,AFR,TOTAL,N1-3,NR,SI	: u	: u	: u	: u	: 	: 	: 	: 	: 	: u	: u	: u	: u
A,AFR,TOTAL,N1-3,NR,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: u	: 	: u	: 
A,AFR,TOTAL,N1-3,NR,UK	72746 	78322 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,AFR,TOTAL,N_GE1,NR,AL	: 	: 	: 	: 	: 	: u	: 	: u	: u	: 	: 	: 	: 
A,AFR,TOTAL,N_GE1,NR,AT	192295 	218894 	242213 	260740 	133567 	236505 	264763 	267272 	59299 u	42140 u	260472 	303582 	338469 
A,AFR,TOTAL,N_GE1,NR,BE	449413 	568082 	412783 	413328 	311501 	501018 b	591077 	633504 	243342 	186973 	558291 	652962 	694213 
A,AFR,TOTAL,N_GE1,NR,BG	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u	: u
A,AFR,TOTAL,N_GE1,NR,CH	481309 	405839 	267054 	251734 u	210652 u	365049 	416633 	472112 	173270 u	193388 u	218409 u	: 	: 
A,AFR,TOTAL,N_GE1,NR,CY	12364 bu	13702 u	: u	: u	: u	: u	: u	: u	: u	: u	: u	24861 u	: u
A,AFR,TOTAL,N_GE1,NR,CZ	355770 	263460 	288719 	172287 	174432 	339432 	371926 	420655 	: u	194981 	600900 	583835 	643936 
A,AFR,TOTAL,N_GE1,NR,DE	2648012 	3085035 	3047756 	2565442 	2169551 	3882200 	4300153 	3663327 	788390 u	1098279 u	1963379 	2901535 	4442084 
A,AFR,TOTAL,N_GE1,NR,DK	234532 	155776 bu	137369 u	135255 u	130858 u	111283 u	77272 u	201963 	: u	: u	119954 u	155630 u	208670 u
A,AFR,TOTAL,N_GE1,NR,EA20	8831169 	8579759 	8474945 	7277031 	5870979 	8848632 	10082130 	10388859 	2747355 	2750953 	7306805 	10394357 	13340343 
A,AFR,TOTAL,N_GE1,NR,EE	40237 u	26733 u	25777 u	26262 u	: u	21739 u	50756 u	45877 u	28335 u	32147 u	32291 u	60107 	53280 u
A,AFR,TOTAL,N_GE1,NR,EL	: u	: u	12205 u	: u	: u	: u	: u	: u	: u	: u	: u	14946 u	16085 u
A,AFR,TOTAL,N_GE1,NR,ES	812559 	787499 	784872 	739327 b	842240 	931755 	1054519 	1076864 	191749 	257290 	928427 	1476979 	1615244 
A,AFR,TOTAL,N_GE1,NR,EU27_2020	9989253 e	9539073 e	9525477 	8173689 	6610909 	10109200 	11201103 	11860306 	3003574 	3235507 	8537517 	11794864 e	15441819 
A,AFR,TOTAL,N_GE1,NR,FI	114500 bu	81352 u	72107 u	: u	74686 u	: u	87352 u	123922 u	: u	: u	91793 u	75907 u	100215 u
A,AFR,TOTAL,N_GE1,NR,FR	2492035 	2297175 	2064262 	1495457 	1248762 	1947089 	2209571 	2430260 	908460 	624700 	1900366 	2858485 	4009389 
A,AFR,TOTAL,N_GE1,NR,HR	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u	: u
A,AFR,TOTAL,N_GE1,NR,HU	66812 	60654 	55966 	36499 	27143 	64231 	52965 	123119 	9681 	32900 	50350 	74656 	114426 
A,AFR,TOTAL,N_GE1,NR,IE	55236 u	71202 	79203 	69697 	54458 	60511 u	58021 	55130 u	30024 u	: u	120120 u	: u	126402 u
A,AFR,TOTAL,N_GE1,NR,IT	1029570 	611662 	925293 bu	942033 u	463055 u	395070 u	419752 u	876197 u	: u	: u	559175 	808879 	585032 
A,AFR,TOTAL,N_GE1,NR,LT	22991 	22381 	39120 	28763 	26513 	41926 	73061 	84088 	19966 	33609 	60000 	80450 	75608 
A,AFR,TOTAL,N_GE1,NR,LU	37090 	41998 	40541 	27681 	31545 	49636 	49710 	48390 	24772 	31310 	73554 	79595 	85701 
A,AFR,TOTAL,N_GE1,NR,LV	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	32933 u	63006 u	70603 
A,AFR,TOTAL,N_GE1,NR,ME	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 
A,AFR,TOTAL,N_GE1,NR,MK	: 	: 	: 	: 	: 	: 	: 	: u	: 	: u	: 	: 	: 
A,AFR,TOTAL,N_GE1,NR,MT	9919 	12634 	10277 bu	: u	5264 u	6317 u	10086 u	9856 u	: u	: u	: u	8220 u	13926 u
A,AFR,TOTAL,N_GE1,NR,NL	567425 b	494282 	502251 	446786 	360574 	513866 	558727 	623212 	148701 	121916 	419003 	517290 	644043 
A,AFR,TOTAL,N_GE1,NR,NO	: 	95353 u	127567 u	143212 u	111604 u	99984 u	103103 u	: 	: 	: u	95323 u	: u	120982 u
A,AFR,TOTAL,N_GE1,NR,PL	355508 	338093 	424490 b	419803 	208603 	242483 	308310 	341106 	72254 	147280 	316630 	442891 	596780 
A,AFR,TOTAL,N_GE1,NR,PT	117138 	88524 	83914 	96484 	68933 	97044 	161378 	164901 	27504 u	31882 u	159595 	181608 	223673 
A,AFR,TOTAL,N_GE1,NR,RO	: u	: 	: u	: u	: 	: u	: u	: u	: u	31862 u	22374 u	22016 u	20139 u
A,AFR,TOTAL,N_GE1,NR,RS	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 
A,AFR,TOTAL,N_GE1,NR,SE	: 	: 	138438 u	131179 u	197877 u	497289 	304561 	350594 	: u	: u	: u	: 	: u
A,AFR,TOTAL,N_GE1,NR,SI	26968 u	24163 u	22855 u	: u	: u	: u	23531 u	: u	: u	: u	35237 u	47918 	28248 u
A,AFR,TOTAL,N_GE1,NR,SK	167886 u	: u	: u	: u	: u	: u	104756 u	166128 u	: u	: u	74332 u	159171 u	179749 u
A,AFR,TOTAL,N_GE1,NR,UK	2240664 	2289989 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,AFR,TOTAL,N_GE4,NR,AL	: 	: 	: 	: 	: 	: u	: 	: u	: u	: 	: 	: 	: 
A,AFR,TOTAL,N_GE4,NR,AT	188389 	216227 	239067 	253465 	129828 	218253 	260667 	256631 	59299 u	40712 u	244793 	299887 	326883 
A,AFR,TOTAL,N_GE4,NR,BE	436234 	554537 	401472 	404966 	302585 	466800 b	548158 	590035 	196539 	184063 	519454 	628330 	672287 
A,AFR,TOTAL,N_GE4,NR,BG	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u	: u
A,AFR,TOTAL,N_GE4,NR,CH	428373 	365454 	264935 	251734 u	210652 u	356913 	412306 	440449 	173270 u	193388 u	209256 u	: 	: 
A,AFR,TOTAL,N_GE4,NR,CY	10148 bu	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	20751 u	: u
A,AFR,TOTAL,N_GE4,NR,CZ	355770 	263460 	288719 	172287 	172115 u	339432 	371926 	420655 	: u	194981 	600900 	583835 	626633 
A,AFR,TOTAL,N_GE4,NR,DE	2557411 	2892821 	2998879 	2376252 	2142749 	3767090 	4273996 	3593003 	788390 u	1048468 u	1855876 	2850330 	4375589 
A,AFR,TOTAL,N_GE4,NR,DK	231574 	117862 bu	137369 u	132346 u	122333 u	101491 u	77272 u	189898 u	: u	: u	119954 u	155630 u	190202 u
A,AFR,TOTAL,N_GE4,NR,EA20	8317083 	7943612 	7937365 	6699027 	5426057 	8195923 	9497996 	9669352 	2561080 	2620982 	6814469 	9661030 	11609139 
A,AFR,TOTAL,N_GE4,NR,EE	40237 u	26733 u	25777 u	25048 u	: u	21538 u	50756 u	44691 u	28335 u	32147 u	32291 u	58580 	52234 u
A,AFR,TOTAL,N_GE4,NR,EL	: u	: u	12205 u	: u	: u	: u	: u	: u	: u	: u	: u	14168 u	14789 u
A,AFR,TOTAL,N_GE4,NR,ES	602318 	622514 	587884 	599821 b	642524 	733375 	847246 	848923 	168342 	251657 	802073 	1286453 	1297808 
A,AFR,TOTAL,N_GE4,NR,EU27_2020	9445687 e	8858346 e	8978646 	7580247 	6154142 	9422196 	10595452 	11099167 	2807191 	3105410 	8039281 	11057157 e	13625730 
A,AFR,TOTAL,N_GE4,NR,FI	114500 bu	81352 u	72107 u	: u	: u	: u	83100 u	123922 u	: u	: u	91793 u	75907 u	100215 u
A,AFR,TOTAL,N_GE4,NR,FR	2334425 	2142889 	1865387 	1364343 	1142526 	1752316 	1958848 	2189636 	818267 	565203 	1761882 	2572121 	2837927 
A,AFR,TOTAL,N_GE4,NR,HR	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u	: u
A,AFR,TOTAL,N_GE4,NR,HU	65986 	60445 	55583 	35856 	26443 	63865 	52965 	121915 	9681 	32900 	47796 	73162 	114426 
A,AFR,TOTAL,N_GE4,NR,IE	55236 u	63144 	73294 	64539 	53548 	59713 u	57006 	54177 u	27638 u	: u	107798 u	: u	: u
A,AFR,TOTAL,N_GE4,NR,IT	1021108 	553514 	883134 bu	873549 u	403717 u	: u	414974 u	841891 u	: u	: u	535926 u	683867 u	507519 u
A,AFR,TOTAL,N_GE4,NR,LT	19955 	21294 	38754 	28763 	26513 	41926 	72670 	81926 	19795 	32540 	59810 	72906 	74827 
A,AFR,TOTAL,N_GE4,NR,LU	35408 	41011 	38390 	26792 	29496 	40985 	46913 	45290 	23345 	31075 	70161 	77601 	81076 
A,AFR,TOTAL,N_GE4,NR,LV	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	32933 u	57103 u	70603 
A,AFR,TOTAL,N_GE4,NR,ME	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 
A,AFR,TOTAL,N_GE4,NR,MK	: 	: 	: 	: 	: 	: 	: 	: u	: 	: u	: 	: 	: 
A,AFR,TOTAL,N_GE4,NR,MT	7965 	10912 	9415 bu	: u	: u	: u	8653 u	8705 u	: u	: u	: u	6552 u	13353 u
A,AFR,TOTAL,N_GE4,NR,NL	560256 b	466934 	487262 	434559 	342434 	501996 	527749 	570933 	143741 	116502 	400457 	508830 	621063 
A,AFR,TOTAL,N_GE4,NR,NO	: 	81219 u	108697 u	136860 u	99155 u	89134 u	90589 u	: 	: 	: u	95323 u	: u	116946 u
A,AFR,TOTAL,N_GE4,NR,PL	336402 	338093 	421992 b	417828 	208301 	240011 	299179 	338063 	72254 	147154 	315497 	441050 	595540 
A,AFR,TOTAL,N_GE4,NR,PT	105763 	87337 	81438 	90826 	60306 	91839 	156926 	150792 	24243 u	31882 u	155684 	172473 	200676 
A,AFR,TOTAL,N_GE4,NR,RO	: u	: 	: u	: u	: 	: u	: u	: u	: u	31862 u	22374 u	22016 u	20139 u
A,AFR,TOTAL,N_GE4,NR,RS	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 
A,AFR,TOTAL,N_GE4,NR,SE	: 	: 	132070 u	121269 u	197877 u	475624 	292495 	326073 	: u	: u	: u	: 	: u
A,AFR,TOTAL,N_GE4,NR,SI	26349 u	22334 u	22098 u	: u	: u	: u	23531 u	: u	: u	: u	32419 u	46675 u	27267 u
A,AFR,TOTAL,N_GE4,NR,SK	167886 u	: u	: u	: u	: u	: u	104756 u	166128 u	: u	: u	74332 u	156424 u	179749 u
A,AFR,TOTAL,N_GE4,NR,UK	2167918 	2211667 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,AFR_OTH,PER,N1-3,NR,AT	: u	: u	: 	: u	: u	: u	: u	: u	: 	: 	: u	: u	: u
A,AFR_OTH,PER,N1-3,NR,BE	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,AFR_OTH,PER,N1-3,NR,BG	: 	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 	: u	: 
A,AFR_OTH,PER,N1-3,NR,CH	: 	: u	: u	: 	: 	: 	: 	: u	: 	: 	: u	: 	: 
A,AFR_OTH,PER,N1-3,NR,CY	: u	: u	: u	: u	: u	: 	: u	: u	: u	: 	: 	: u	: 
A,AFR_OTH,PER,N1-3,NR,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: u
A,AFR_OTH,PER,N1-3,NR,DE	: 	: u	: u	: u	: 	: u	: 	: 	: 	: u	: u	: u	: u
A,AFR_OTH,PER,N1-3,NR,DK	: 	: 	: 	: 	: u	: u	: 	: u	: u	: 	: 	: 	: u
A,AFR_OTH,PER,N1-3,NR,EA20	278633 	395990 	355606 	290213 	264507 	418164 	331995 	410953 	73873 	: u	380811 	601602 	725471 
A,AFR_OTH,PER,N1-3,NR,EE	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: u	: u
A,AFR_OTH,PER,N1-3,NR,EL	: 	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: u
A,AFR_OTH,PER,N1-3,NR,ES	172728 	146046 	175327 	122335 b	148722 	187327 	176928 	205705 	17690 u	: u	116711 	164070 	296208 
A,AFR_OTH,PER,N1-3,NR,EU27_2020	288392 e	402447 e	364023 	301517 	268266 	442193 	348546 	445395 	83980 	: u	381943 	603890 e	810356 
